================================================
  NLOC    CCN   token  PARAM  length  location
     50      43.0    21.0      315.0         1     .\src\codes\result1583136067476.py
     37      13.0     7.0      138.0         2     .\src\codes\result1583136794977.py
     37      13.0     7.0      138.0         2     .\src\codes\result1583136813443.py
     36      27.0    18.0      262.0         1     .\src\codes\result1583136935671.py
     43      25.0    15.0      294.0         1     .\src\codes\result1583137294153.py
     12       0.0     0.0        0.0         0     .\src\codes\result1583137571441.py
     12       0.0     0.0        0.0         0     .\src\codes\result1583137656205.py
      8       0.0     0.0        0.0         0     .\src\codes\result1583138354532.py
      8       0.0     0.0        0.0         0     .\src\codes\result1583138372871.py
      8       0.0     0.0        0.0         0     .\src\codes\result1583138383422.py
     10       0.0     0.0        0.0         0     .\src\codes\result1583138432799.py
     40       3.3     1.3       30.7         3     .\src\codes\result1583138838561.py
     40       3.3     1.3       31.7         3     .\src\codes\result1583138869433.py
     40       3.3     1.3       31.7         3     .\src\codes\result1583138903578.py
     40       3.3     1.3       31.7         3     .\src\codes\result1583138915501.py
     40       3.3     1.3       31.7         3     .\src\codes\result1583139328290.py
     41       3.3     1.3       31.7         3     .\src\codes\result1583139569147.py
      6       0.0     0.0        0.0         0     .\src\codes\result1583139876884.py
     43       3.3     1.3       31.7         3     .\src\codes\result1583140032664.py
     40       3.3     1.3       31.7         3     .\src\codes\result1583140040393.py
     43       3.3     1.7       32.7         3     .\src\codes\result1583140191465.py
     40       3.3     1.7       32.7         3     .\src\codes\result1583140198200.py
     42       4.0     2.0       38.3         3     .\src\codes\result1583140263671.py
     42       4.0     2.0       39.7         3     .\src\codes\result1583140283928.py
     42       4.0     2.0       38.0         3     .\src\codes\result1583140295573.py
     42       4.0     2.0       38.0         3     .\src\codes\result1583140538498.py
     44       4.7     2.0       40.0         3     .\src\codes\result1583140803185.py
     44       4.7     2.0       40.0         3     .\src\codes\result1583140814974.py
     44       4.7     2.0       40.0         3     .\src\codes\result1583141024329.py
     45       4.7     2.0       40.0         3     .\src\codes\result1583141176198.py
     45       4.7     2.0       40.0         3     .\src\codes\result1583141208733.py
     45       4.7     2.0       40.0         3     .\src\codes\result1583141240870.py
     46       4.7     2.0       40.0         3     .\src\codes\result1583141310699.py
     46       4.7     2.0       40.0         3     .\src\codes\result1583141709226.py
     46       4.7     2.0       40.0         3     .\src\codes\result1583141717961.py
     47       4.7     2.0       40.0         3     .\src\codes\result1583141740247.py
     47       4.7     2.0       40.0         3     .\src\codes\result1583141774003.py
     47       4.7     2.0       40.0         3     .\src\codes\result1583141780814.py
     47       4.7     2.0       40.0         3     .\src\codes\result1583141793631.py
     47       4.7     2.0       40.0         3     .\src\codes\result1583141829423.py
     50       4.7     2.0       40.0         3     .\src\codes\result1583141870505.py
     32      24.0    10.0      165.0         1     .\src\codes\result1583142864226.py
     29      24.0    10.0      165.0         1     .\src\codes\result1583142880584.py
     51      19.5    13.0      234.5         2     .\src\codes\result1583145297806.py
     33       0.0     0.0        0.0         0     .\src\codes\result1583145407139.py
      1       0.0     0.0        0.0         0     .\src\codes\result1583146029435.py
     26       0.0     0.0        0.0         0     .\src\codes\result1583147156963.py
     16       7.5     3.5       74.5         2     .\src\codes\result1583147525983.py
     12       0.0     0.0        0.0         0     .\src\codes\result1583147589313.py
     13      12.0     3.0       72.0         1     .\src\codes\result1583147746063.py
     18       0.0     0.0        0.0         0     .\src\codes\result1583148139849.py
     26       0.0     0.0        0.0         0     .\src\codes\result1583148792817.py
     27      10.0     3.0       81.0         1     .\src\codes\result1583148974614.py
     13      12.0     4.0      164.0         1     .\src\codes\result1583149855905.py
     23       9.5     5.0      108.0         2     .\src\codes\result1583151550368.py
     25       0.0     0.0        0.0         0     .\src\codes\result1583152170366.py
     25       0.0     0.0        0.0         0     .\src\codes\result1583152180121.py
     51      34.0    13.0      266.0         1     .\src\codes\result1583152570842.py
     34      32.0    13.0      322.0         1     .\src\codes\result1583152783727.py
     15       0.0     0.0        0.0         0     .\src\codes\result1583153114747.py
     14      11.0     6.0       98.0         1     .\src\codes\result1583153587494.py
     23       0.0     0.0        0.0         0     .\src\codes\result1583153905174.py
     29      14.0     6.0      130.0         2     .\src\codes\result1583154107432.py
     29      14.0     6.0      130.0         2     .\src\codes\result1583154126286.py
     15       0.0     0.0        0.0         0     .\src\codes\result1583154624510.py
     17       0.0     0.0        0.0         0     .\src\codes\result1583156180173.py
     16       0.0     0.0        0.0         0     .\src\codes\result1583157445188.py
     60       0.0     0.0        0.0         0     .\src\codes\result1583157598659.py
     60       0.0     0.0        0.0         0     .\src\codes\result1583157612289.py
     72       7.0     2.8       47.0         4     .\src\codes\result1583158637173.py
     26       0.0     0.0        0.0         0     .\src\codes\result1583159331968.py
     29       9.7     3.7       73.0         3     .\src\codes\result1583159490082.py
     46       7.5     3.0       46.0         2     .\src\codes\result1583160480507.py
     33       8.5     3.2       59.5         4     .\src\codes\result1583160996789.py
     35       9.0     4.0       68.2         4     .\src\codes\result1583161219301.py
     39       0.0     0.0        0.0         0     .\src\codes\result1583161557196.py
     18       8.5     4.0       58.0         2     .\src\codes\result1583161677139.py
     22      10.5     5.0       66.0         2     .\src\codes\result1583161814347.py
     44      26.0    13.0      230.0         1     .\src\codes\result1583163784766.py
     39       6.0     3.0       23.0         1     .\src\codes\result1583165899104.py
      8       0.0     0.0        0.0         0     .\src\codes\result1583167895810.py
     15       5.0     3.0       21.0         1     .\src\codes\result1583168415872.py
     39       7.3     2.3       45.3         3     .\src\codes\result1583169107770.py
     29       0.0     0.0        0.0         0     .\src\codes\result1583201053404.py
     16      15.0     4.0       85.0         1     .\src\codes\result1583202718637.py
     48       0.0     0.0        0.0         0     .\src\codes\result1583203007560.py
     48       0.0     0.0        0.0         0     .\src\codes\result1583203014579.py
     14       6.5     2.5       57.5         2     .\src\codes\result1583204568220.py
     11       0.0     0.0        0.0         0     .\src\codes\result1583205655437.py
     26       0.0     0.0        0.0         0     .\src\codes\result1583206444419.py
     30      29.0    18.0      294.0         1     .\src\codes\result1583208170676.py
     21       9.0     4.0       83.0         1     .\src\codes\result1583208414379.py
      6       0.0     0.0        0.0         0     .\src\codes\result1583208760560.py
     15       0.0     0.0        0.0         0     .\src\codes\result1583210729335.py
     21      10.0     5.5       99.0         2     .\src\codes\result1583211482516.py
     49      24.0    12.5      192.5         2     .\src\codes\result1583212904934.py
     27      13.0     5.0      149.5         2     .\src\codes\result1583215031657.py
      7       5.0     1.0       57.0         1     .\src\codes\result1583216856520.py
     12      11.0     3.0      137.0         1     .\src\codes\result1583216949426.py
     17      13.0     6.0       89.0         1     .\src\codes\result1583218560308.py
     13      10.0     3.0       86.0         1     .\src\codes\result1583221658836.py
